"plekto","March 2012"," the intermediate shaft failures have scared me off the Porsches. I really really wanted to get one this last time out ... just couldn't bring myself to take the risk. The reason for this is actually the oil. The engine was designed for high-zinc oils that are common in Europe and were judged to be minimally acceptable in the U.S. at the time. But the EPA drove the maximum levels to 1200ppm and people started to notice a few problems. Then they dropped the levels to 800ppm and people started using synthetics with sometimes none of the original anti-wear additives in them. Suddenly everyone's engines were eating themselves.There is a company that makes a properly designed replacement part for it, though (new bearing sets), and if the vehicle doesn't have this ""upgrade"" already, then deduct the price from the vehicle as any of that series engine will eventually fail, guaranteed, without the mod, as you cannot physically buy high zinc oil in the U.S. any more due to the EPA's idiocy. The problem was that the additives traditionally caused cats to die in 50-60K miles. Now the government mandates 100K+ for cats, which meant less additives. The oil makers were caught in the middle. This is exactly like the paint fiasco that happened in the 80s and 90s, where paint was peeling off of cars due to the EPA requiring different types of paint formulations. Eventually they fixed it around 2000 or so, but in this case, it's a generation of engines that won't make it past 150K, (anything that's based off of engineering previous to ~2000 or so) and some like the Boxster and Rotary engines that rev really fast just simply die in half that time. Note - this also affects a lot of S2000s, which routinely get revved hard.And, yes, it really does happen. I lost my 67 Mercedes' engine after two oil changes when the EPA switched the levels without telling anyone. Working fine and ~5000 miles later (was my daily driver at the time) the entire internals were shot. Not even re-buildable. The oil simply provided no protection and it ate the top end, bottom end, the bearings, and even the gaskets. No smoke or issues and then a pile of parts. So I feel for the poor Porsche owners as I've been there myself.As of 2009, Porsche has finally redesigned the engines and the problems are controlled if you use high mileage non-synthetic in the engines. (Castrol or similar) But a lot of people still run racing oil in them and ignore the EPA's ""requirements"". I'd do the same too, if I had a $50K Porsche sitting in my driveway. Better to be safe than sorry when a rebuild can cost 10K+ on these things.All of that said, the Boxster *is* a good ride. The one to stay away from, though, is the Cayman S. It's significantly more rigid and quieter. It's downright dangerous as you find yourself having a hard time just pulling yourself out of the seat at the showroom, let alone de-scrambling your brain's idea of ""normal"" after a test-drive. :P "
"qbrozen","March 2012"," There is a company that makes a properly designed replacement part for itYes, and I looked into that. It is still a big big job to do the swap. If you can find the right car from a Porsche specialist or private owner who can tell you if its been done, great. I couldn't find any such vehicle in my budget, however. Its just something to be aware of. "
"fedlawman","March 2012"," ""Just for my own edification, what sort of money for the M3? $20K-$25K? Or, more than that?""The insurance company is sticking to their guns at $17,300 ACV. :mad:I'm into it for more than $40K, and it's worth about $25K real world. "
"cdnpinhead","March 2012"," The TL is on the cutting edge of ugly. . .Phrases like that are why I look forward to reading your posts.My TSX is of the previous generation, and the TLs of that era, as well as the TSXs, are much more pleasing to my eye than what's being peddled today. The new TSX is considerably larger than mine, and worse in a number of other ways as well, IMNHO. Glad you're enjoying your car. "
"kyfdx","March 2012"," Good luck... Hope you end up with something closer to $25K .. "
"nyccarguy","March 2012"," Best of luck to you fedlawman. Keep fighting and arguing until you get what you want. "
"fedlawman","March 2012"," Thanks to both of you. I spoke to my brother today and told him where we are. We settled on $22.5K and I left it to him to decide if he wants to try for more through arbitration (at his expense) or just write me a check for $4500.My mechanic is happy. I told him he could buy the salvage. With his knowledge of repair and access to parts, $4300 is an awesome deal for that car. "
"fedlawman","March 2012"," Thanks to gbrozen and plekto for the info on the IMS failures. I had heard about them but never researched it.Definitely good too know. I'm not scared, but definitely will be diligent thanks to you. "
"stickguy","March 2012"," all this talk about them made me remember I always wanted one. But no way I can keep track of the model #s (993, 997).But, this one, I am in love with. Perfect colors, obviously babied. And the right tranny. I have no clue of course about the price (and no, I am not in position to pay this much for a toy!)http://southjersey.craigslist.org/cto/2892077512.html "
"fedlawman","March 2012"," That's a 996. I'd pass - especially at $40,000. "
"qbrozen","March 2012"," gorgeous color combo. I'd never buy a vert, though. Just not my thing to add weight and remove rigidity. "
"stickguy","March 2012"," you talking about me or the car?I would be happy with a coupe with a moonroof though. I could suck it up. "
"qbrozen","March 2012"," I'm not going there. :P "
"fedlawman","March 2012"," RE: My M3.I got a call from my brother today. He's decided to be done with it and he's going to send me a check. My good friend is going to buy the salvage so it will be going to a good home and brought back to life for him to enjoy. He's also willing to sell me his very nice E30 325i.I won't get my car back, but this is about as good an outcome as I could have hoped for.Thanks again to everyone here for letting me cry on your shoulders. This thread has the best members on Edmunds. "
"sweendogy","March 2012"," Tsx now Porsche in this chat - wow - when does the civic and hummer join? "
"fedlawman","March 2012"," No, it doesn't work that way.it goes TSX, Porsche, then Tesla, then GSX-R 750, then the moderator puts us back on track and we return to talking about how overpriced Bimmers are and how the G37 is a much better value... "
"sweendogy","March 2012"," Your right I forgot the title of this room. Let's get back to talking about the 993. Makes sense- make up your mind,trade the tsx in- get a BMW or Porsche or keep the tsx you love. "
"fedlawman","March 2012"," Actually, I did really like my TSX (6MT; Milano Red w/Tan interior), but I sold it in 2005. "
"sweendogy","March 2012"," 6mt nice shifter on those.. lets get back to 993 talk-- and your comment on being a better value is correct about the g37- its a better value then the bmw -no question about that. "
"tlong","March 2012"," Tsx now Porsche in this chat - wow - when does the civic and hummer join?Well, the Hummer is practically a tall sedan, and the Porsche now seats four, so a sedan can't be far behind... "
"fedlawman","March 2012"," ""no question about that.""Well, that settles it then. Lock the thread, there's nothing else to discuss here.  "
"sweendogy","March 2012"," hold on..maybe we should use that same arb guy you are planning to use against your brother to settle the crash value of the M3-- sure that cat would make the right decision--i hope you get the 24bux for the replacement wiper blades-- and 63 bux for the new floor mats you just installed on the m3.what other car is on your list-- 998 or maybe the new abarth-- lets discuss "
"fedlawman","March 2012"," Maybe I'll just hit rock bottom and settle for a G37. I'll have to move though because I couldn't let anyone I know see me driving it.. "
"sweendogy","March 2012"," Rock bottom - you mean when you have to squeeze extra money and threaten arbitration on a relative. I think the g is an uptick from that- you lose. Let's get off the Porsche talk as its not on topic. "
"nyccarguy","March 2012"," Swapping out my current ELLPS (2010 Acura TSX) for another ELLPS (2011 BMW 328xi). I'm trying to get the most I can for my trade. Dealer #1 (Pace BMW - Mamaroneck, NY) offered me $16,700 for my TSX. I called another dealer (Wide World BMW - Spring Valley, NY) where my family has bought & serviced 5 BMWs (Dad '04 & '07 X5, Mom '05 530i & '08 328 xi, Wife '07 X3). Spoke to a gentleman who it turns out has been there since 2005. He's got what I'm looking for at the port. Asks me what I was offered for my TSX from Pace. I tell him they offered me something a little lower than I thought it was worth, $19,200. He told me his UCM pegged it between $18,500 & $19,100. I'm going up there Tuesday to have them look at my trade & hopefully put a deposit down on my new 328xi. "
"fedlawman","March 2012"," Really Sweeny?Is that an attempt at humor that got lost in translation (I hope it was) or are you really that ignorant and callous?For the record, my brother took full responsibility for the accident like an adult. He knows my M is irreplaceable and offered to do whatever it took to make things right. I let him choose the course of action every step of the way. I spent valuable time and money copying every document related to the restoration and maintenance of my car and FedEx'ing it to USAA to try and increase the settlement. I told my brother we could hire and appraiser and take USAA to arbitration and likely increase the settlement. I told him i would pursue every avenue for as long as it took and let him decide every step of the way. I took all of these actions In a good faith effort to lesson my brother's financial burden.He's a grown man and knows I went to bat for him as best I could - and in the end, all I'll have is a few bucks (not enough to replace my M) and an empty garage.And now, if you don't mind, I'm going to stop chatting with you and go sit at the grown up table again. "
"sweendogy","March 2012"," Listen to yourself - it's irreplaceable - dude it's a car, get a grip - and it's an m3 not a Lamborghini or worse his or your life - paper work, FedEx, claims. Who cares. If that's the grown up table - i have no interesting in eating what your cooking- "
"fedlawman","March 2012"," You're right, it is just a car. I come here to talk about cars. This is a car forum. Members here are adults and know the difference between playful banter and personal insults. Why then would you childishly try to insult me with a personal attack?""squeeze extra money and threaten arbitration on a relative""If that's what you think, that's fine. But keep you personal insults to yourself please. They are baseless have have no place here. "
"graphicguy","March 2012"," nyc....you're a BMW owner. I can tell it before you even take delivery..... :P Wanna hear the outcome!Fed.....happy for you that all this worked out in an agreeable fashion. "
"fedlawman","March 2012"," Thanks graphicguy! "
"nyccarguy","March 2012"," Why not go ""all in"" and see if there is some 335xi demo that qualifies for the cheap financing and the rebates?I got a speeding ticket for going 81 in a 55 on my way to work this AM (in my 201 hp, 4cy TSX). I would have easily been going close to triple digits in an N55 powered 335xi. $299 fine - ouch. "
"nyccarguy","March 2012"," Thanks GG. Nothing is definite until I sign the papers. Keeping my fingers crossed. "
"sweendogy","March 2012"," I was responding to your rock bottom comment and having to move of you were a g owner. If you are that sensitive i might think twice before throwing jabs- especially when you tell the tale of the irreplaceable m3. Again on a value alone basis the G is the better value, that has been my agrument all along- now this is tough for BMW and AcuHra owners to understand - I have never said the g was the better car- but better value when compared to BMW. "
"flightnurse","March 2012"," Sweeny why are you so augmentative and at times downright rude to people. Just because people don't follow what you think is right, doesn't mean it is wrong. The discussion in this group has an ebb and flow, right now a member of the group lost a car they enjoyed and loved, he was able to vent it frustration get some great advice, and will move on. I think if he went to the Porsche forum he would have gotten bombarded with a group of people like yourself. One side saying, Stay away from the 993, the 997 is a much better car because....... The other side would say, oh forget them, the 993 is far better then 997because..... Why can't you accept that not everybody likes the G. It is not the end of the world. "
"flightnurse","March 2012"," Hey NYC I believe all 2011 3 series will qualify for special financing even demo's... At the BMW dealer where I got my 2011 they have $4500 rebate money on all 2011 in stock even loaners. "
"flightnurse","March 2012"," Sweeny again if people went with better value we all would be driving hyundai's, not BMW or Infiniti's. "
"sweendogy","March 2012"," Correct about the value comment but those cars you mentioned are again not listed on the right side of the page. So my comment stands as written. Flight love your passion but you've one again landed on the wrong runway.I hope NYC (who is on topic) gets a special ""experimental"" deal on his new 328, I enjoy reading about his experiance because it's relavant and has some value to this board. Plus the guy is trading in a TSx as well- could not have a better example - he's moving from one of the lowest rated cars her to the highest one. It's not M3 to should I get a Porsche- "
"nyccarguy","March 2012"," $4500? I wonder if that if for RWD models only??? I know of the $2500 rebate. "
"sweendogy","March 2012"," nyc this might be a leader ad or experimental sale situation- edmunds reporting 2500 per 2011 3 on the incentives page.- worth checking into for sure who knows- its march im sure most dealers are craving to loosen up "
"tlong","March 2012"," Correct about the value comment but those cars you mentioned are again not listed on the right side of the page. So that means no more arguments about the TSX? :surprise: "
"sweendogy","March 2012"," I like your approach but I can argue why it's here in the first place- 2 acuras every other make has one- If I said to you tsx 6cyl vs g37 no question the g wins in both value and performance - ask the 11 owners of the v6 tsx. Now if you said the tsx 4 vs the g25 - well I would have to defer to someone who drOve the 25- or why the brain at Nissan why it was made. I think it should not be here in 25 form like the is250. The regal GS has its eyes on the tsx, more power manual and better looking - but that is a different fight. Why not addthe turbo sonata - its got more power leather and a nav just like the tsx?I think the tsx gets a pass here bc 10 years ago it was added and over those 10 years the group has changed but it remains. "
"flightnurse","March 2012"," When I have time, I'll post the dealer I saw that at.. I want to saw it was in NY on Long Island but not too sure. "
"sweendogy","March 2012"," cant wait to see the post- i live close may jump on that as well- looking for 335 x with 6 speed-- hope its not a leader ad thou "
"tlong","March 2012"," I like your approach but I can argue why it's here in the first place- 2 acuras every other make has one- If I said to you tsx 6cyl vs g37 no question the g wins in both value and performance - ask the 11 owners of the v6 tsx. Now if you said the tsx 4 vs the g25 - well I would have to defer to someone who drOve the 25- or why the brain at Nissan why it was made. I think it should not be here in 25 form like the is250. The regal GS has its eyes on the tsx, more power manual and better looking - but that is a different fight. Why not addthe turbo sonata - its got more power leather and a nav just like the tsx? I think the tsx gets a pass here bc 10 years ago it was added and over those 10 years the group has changed but it remains.But you yourself agreed that it's the cars listed on the right that are relevant. Unless you want to change that. I guess I was looking for a little consistency. "
"nyccarguy","March 2012"," I really do feel for you. When you asked the question about insurance here, my stomach actually got a knot. I remember when you sold your TSX for that M3. Obviously we all know the most important thing is that you and your brother did not get hurt. You did drive that car as it was meant to be driven. I know you enjoyed it every time you turned the key. I'm proud of you & you truly deserve a round of applause.I have a friend who works in the insurance biz & he just offered me this suggestion:Tell them he's going to contact the Department of Insurance to report them for ""Bad Faith"" and retain an attorney to sue them for the same. He could wind up getting what he reasonably needs/wants plus attorney fees and maybe even more $$$. Insurance Companies dont want to be found practicing ""bad faith"". That's very illegal and carries a lot of unwanted attention and penalties. "
"sweendogy","March 2012"," Correct but I ask again what's the criteria for making the short list _ it's never been explained / I think the tsx is a great value for this group- but why is it here to begin with? with bigger faster more advanced cars. I've been very consistent with this stance. "
"flightnurse","March 2012"," NYC, when using the term ""bad faith"" use to scare insurance companies years ago, however if Fed's insurance company has enough data to prove their case, they wont be scared. But of course it is worth trying. "
"flightnurse","March 2012"," Why isn't the VW CC not included in this group? Just had one as a rental in San Diego, have to say, was very impressed. It meets all the criteria of a ELLPS ? How about Chrysler 300C? I had a 300C in San Jose, it was 2012 MY and it had 177 miles on it. Very impressed with the fit and finish of the car from the previous generation. "
"flightnurse","March 2012"," NYC I can't find the $4500 rebate, however I found this.0.9% Annual Percentage Rate Offer. $2,500 Allowance available. First Two Payments, up to $500 per payment, paid by BMW Financial Services.Qualified customers only. Available at participating BMW centers through BMW Financial Services NA, LLC. Applies only to specific models and only for specific model years. 0.9% APR for 36 months available through April 02, 2012. $28.16 per $1,000. Also available, 0.9% APR for 37-60 months.Rates shown are based on the Super Elite/Elite/Standard credit tier level. Program available to qualified customers only. Not everyone will qualify. Subject to credit approval. See participating dealer for details. See participating BMW center for details and vehicle availability.The link is http://www.azbmw.com/bmwfs.asp I found it interesting that the 335i has $2500 + $1850 in option credit which is close to $4500.. Is your dealer giving you the same interest rate as what I posted?  "
"flightnurse","March 2012"," Sweeny why would buy a car that is inferior to your G35? Why lower yourself to drive a BMW? Remember for you it is all about Value, and in your words, BMW is not a value car. "
"sweendogy","March 2012"," you are trying to tweak me-which I actually enjoy. value wise Infiniti g beats BMW-but as I said in the past it's not a better car then 335 form. 328 nice rig but it's 40k gives you a softer 6 - and most peeps get them in auto form which for me handicaps performance. I have mentioned I'm looking for a 2010-2011 335 x drive with stick because i miss rowing my own boat - and Infiniti will no bring a stick in awd form or I would already have it because yes I like 10k (or more) in saving and 90% (?) of the performance and lux. Can't wait to see the 4500 (leader?) of the 2011s you speak bc that actually kills my value agrument which is ok if I'm getting a deal. Why again did you new my age? (3rd time I ask) "
"nyccarguy","March 2012"," Thanks for the info. Yes I am getting the 0.9% apr for 60 months (they're also offering 1.9% for 72 months). The 328xi currently has the .9%, $2500, & 2 payment waiver. The 335xi offers the $1850 option credit which basically gives you AWD for free. While my son is taking a nap after a very eventful 3yr old birthday party, I'm going to go out & clean the TSX. "
"m6user","March 2012"," Why isn't the VW CC not included in this group? Just had one as a rental in San Diego, have to say, was very impressed. It meets all the criteria of a ELLPS ?And when did VW become a luxury brand? Chrysler is like Buick....premium but not luxury brand. How many luxury brands sell minivans??? "
"ivan_99","March 2012"," I agree with the VW CC being added (not like it's a vote...). I would rank it higher than many in this group; and if price is included it would be near the top.How about the departed VW Phaeton? That has 'some' luxury elements to it How about the Hyundai Genesis 5.0 R-Spec...seems luxurious and sporty (for under 50k).I think the exclusivity of a name (take your pick, MB, Lexus, etc) is fading now that you can option-up solid, well-build 'regular' vehicles. IMO there are some 'lesser' vehicles such as a Focus Titanium (and soon ST) that are more rewarding and more luxurious than a TSX (no offense to TSX owners...I actually like the old and new ones). Of course the luxury dealer network also comes into play. My Lexus dealer is far above any another other I've visited (Audi, Infiniti)I'm not certain the omission of a mini-van is a qualifier for luxury status; MB R-Class (no sliding doors...but we all know it's a mini-van). As well as many other ""suv's"" that are mini-van's with the convenient sliding doors removed.Could be I just don't see the value of the ""name"" club anymore... "
"m6user","March 2012"," Could be I just don't see the value of the ""name"" club anymore... I agree to a degree but just because someone doesn't see the value doesn't mean they don't exist. There are still clearly luxury brands versus main brands or whatever one wants to call them and luxury brands are what is in the title of this forum. I don't think anyone would pay the money for some of these brands if the warranty and dealer experience were like going to your Ford dealer. It's a package deal. "
"cdnpinhead","March 2012"," in a colleague's Kia rental last week, it's becoming apparent, at least to me, that all cars are really good these daysI rented a Dodge Charger at MSP because National didn't have any GM cars available--this time of the year they want to rent trucks, but I want a car. I don't especially like GM stuff, but I do know where to find all the controls (it's called standard work). Either way, the Charger was a fine ride, and I figured out most of its controls fairly quickly (except for the fuel door release, which took awhile).The charger and the Kia were both worlds better than most cars available 10 years ago.Given the pissing match that this board has become, mostly due to him who shall remain nameless, it's still worth pointing out that ALL these cars are good. Everyone is railing about marginal stuff.Not a bad place to be. "
"sweendogy","March 2012"," Good points - I would also add people are keeping there cars longer then try did 10 years ago- quality, Kia Hyundai has brought a new dynamic to the overall car market that cheap cars that run as good as any. Cars today need gas and oil (every 5-10k) an not much else over the first 30k miles, so maintence cosra are low as well. Consumer reports had Subaru as it's top overall manufacture- a niche company at best 10 years ago here in the states. I agree the pissing by ""him"" stinks even thou hes opinions differ from ours- as long as he backs his comments with fact- or reviews he should continue. "
"mkahn21","March 2012"," I haven't researched this class since 2006, when I bought a TL. Still love that car: >95K miles and going strong.We're replacing our other car (a crossover), and I want another entry lux sport sedan. Price limit: low $40s. Must have AWD, and at least a tendency toward the aggressive/handling rather than the comfort/luxury end of the spectrum. Finally, the nav and controls must be highly intuitive.I test drove 3 cars this weekend: G37x, S60 T6, and A4 quattro. All had similar ""premium"" packages and navigation. I ruled out the new TL, my dad has one and I don't like the interface and am ""meh"" on the styling. Plus it feels too big. Heck, I think I even like my previous generation TL better.Impressions: G37x: Awesome drive, great interior. I left the lot trying to think of something I didn't like about the car. Trunk space isn't huge ... that's about it. I couldn't find a compromise anywhere. Really a standard bearer, even 4 model years into its generational life.S60 T6: I didn't expect to love this car, but I did. I thought its handling and power were up there with the Infiniti. Plus the seats are amazingly comfortable, and the exterior styling really appeals to me. The only drawback is the nav system/computer - I thought the buttons were too small and the whole interactive experience was less easy than it could be. Still, a great car and a welcome surprise.A4 quattro: Outside and in, this car is gorgeous, beautiful, luxurious, well-appointed, pick the adjective. It's just a pleasure to look at, sit in, and touch. Even the nav/multiscreen monitor was pleasant to look at. The handling is superb and it's probably the most athletic of the 3 around corners. The word ""taut"" readily comes to mind. I just wish it were quicker off the line. The A4 didn't leave me breathless the way the other 2 did.For value (which I define as how much power and goodies you get for your money), I think the G37x is a star: $2K-$3K less than the others comparably equipped, and $7K less than the BMW 335i xDrive, which I'd buy if money were no object.This class really is impressive with a lot of smart, good choices. I'll be buying my G37x shortly and will hopefully get many years of pleasure from it ...... Unless anyone suggests I check out another option I've missed? "
"cdnpinhead","March 2012"," . . .agree the pissing by ""him"" stinks . . .Now, that's funny.  "
"sweendogy","March 2012"," Good luck man- Don't know if you are up east but alot of competition with dealers you should get a good deal. "
"flightnurse","March 2012"," If you haven't driven a CC give one a try, the feel, the touch of the interior is very much luxury, the fit and finish is that of Audi and BMW. Just because it says VW and not Audi doesn't mean it shouldn't be listed. Again, the new 300 is a far cry from the previous Gen... Just wish the engineers didn't program the tranny to upshift so fast and allow the engine to go into ECO mode so quick. Other then that, the fit and finish is first rate, the power is better then most car listed as ELLPS. "
"flightnurse","March 2012"," Again why would you lower yourself in buying a BMW, with the amount of time you wasted telling myself and others that BMW are not good values, it comes out that you have secretly been lusting for one, jealously isn't a good thing Sweeny. So with all of your rants and jabs you really wanted a BMW... "
"sweendogy","March 2012"," Do you read posts ? "
"nyccarguy","March 2012"," 2012 BMW 328i vs. 2012 Mercedes-Benz C250 vs. 2012 Audi A4 2.0T Quattro "
"stickguy","March 2012"," why aren't you out shopping? "
"robbieg","March 2012"," Have you sat in a Toureg? Those things are awesome. Just because a car company makes a car that sells for 16000 doesn't mean it can't make a luxury car. A loaded up CC is as nice inside as a Toureg. Does Lexus even sell any IS 350s? The TSX is for buyers that can't or won't pay 40,000 for a sports sedan. Isn't a manual transmission G a sportier car than a BMW 328 with a slushbox? "
"nyccarguy","March 2012"," I'm working. Going tomorrow to have the TSX appraised by Wide World BMW. Trying not to put too many miles on it. Since it is gorgeous out today, I took the Prelude to work. Kept it at 65 mph on the way in. "
"dbledmndk2","March 2012"," Thanks for sharing your impressions and I recently just had to make a similar decision, although I didn't even test drive the Volvo. Like you I ruled out the TL right away as the interface was really clunky and while I liked the reliability and the Honda lineage I wanted something a little different. I ended up going with the G37x because the lease deal was way better than the A4 and I've been really happy for my first 3 weeks with the car. Filling up the first time is a little eye opening and seeing the MPG never climb above 20 is also a little concerning, but the thing is like a rocket (and almost as loud) and it's a lot of fun to drive. Good luck with the purchase! "
"m6user","March 2012"," What's your point. A G is an Infiniti which is the luxury division of Nissan. Isn't Audi the luxury division of VW? I could name half a dozen cars that have power and feel luxurious but that doesn't make them luxury cars. Like I said before, a luxury car comes as a package with the dealer experience part of that package. From what I've heard and read, going to a VW dealership for service is not usually a pleasant experience. What does how many IS 350s are sold have to do with anything? I would assume a G stick is a little sportier than a BMW 328 with auto. Does that mean the 328 shouldn't be discussed here? You make no sense.I don't disagree that a CC or Toureg or Tiguan may feel nice and drive nice. But that doesn't make them ELLPS especially the the SUVs because they aren't even sedans. And again, VW is not and certainly doesn't market itself as a luxury brand.Yes, btw, I have sat in both and the Tiguan and the Jetta GLI just a few weeks ago at the auto show. They are nice but not luxury vehicles. "
"sweendogy","March 2012"," I owned a vw and the dealership experiance is nothing great- and I was there alot with my Gli- but like I said before the newer cars you should not be at any dealership due to extended maintience schedules. What do you need to do in the first 30k? I think the whole lux sheak feel of the lux dealer should be a thing of the past- great they have a lattes but they also high maintence bills- "
"flightnurse","March 2012"," Just as much as you read everybody else's.. "
"plekto","March 2012"," You might consider the Mercedes C with the sport package. It's actually a much better car than the Volvo. But the car that you really need to try before you buy a G37 is a Cadillac CTS. It's flat-out a better car than the G37 as it does nearly the same things when driven hard, but has a nicer interior and is better in every day traffic as well. Also, the rebates are quite good. At the end of the model year, expect to be able to get the AWD model for close to 37-38K.GM makes exactly two great cars. The Corvette is one, and this is the other. "
"graphicguy","March 2012"," pletko...I agree with you about the CTS. I test drove a coupe before I bought either my TL or my 335i. They are very good cars. I had a run-in with Cadillac some years ago (with my Mother's car). It was an experience that turned me off to Cadillac forever.Disagree about the MB C class. I think for the money, there are a lot of other, better choices out there.I must be a party of one, because I like the Volvo S60, too....especially their sport version. I even like the way they look. Can't explain why I've never pulled the trigger on one, though.BTW, while not a part of this group, if anyone is out there shopping, I was also impressed with the Taurus SHO. It's big, it's heavy. But, it's way fast, handles well, and has just about all the tech anyone could want in a car. "
"flightnurse","March 2012"," Graphicguy I'm lucky that my work have me traveling a lot, and I rent many cars, I have driven the CTS 92011 MY) and I liked it, The fit n finish wasn't as good as say Audi or BMW but much better then most GM cars. I wish they would drop the ""regular"" 3.6 and just have the 3.6DI as the base engine though and 8 spd tranny then I think it would have the edge it would need to steal sales from others. "
"Kirstie_H","March 2012"," Not welcome here. Posts removed and will continue to be removed. Any conversations that are contrary to creating a welcoming atmosphere in here aren't productive. "
"mkahn21","March 2012"," In my initial evaluations (online and at the Philly car show in February), I looked at both the CTS and the C class.The CTS just felt and looked big, relative to the others. There's a fan base out there for this car and the reviews are stellar, but I just didn't feel ""right"" inside the vehicle. Plus it's expensive when equipped comparably. (Edit - I didn't see the note above about the rebates. Interesting and maybe I'll revisit before the deal is done.)The C-class is an interesting case. It's probably a great car, performance wise. It's just that I didn't want to put out a certain, vaguely defined impression with colleagues and bosses about being a Mercedes driver. Interesting how these kinds of things play out in the decision making that have nothing to do with the actual vehicle performance itself.And what's really interesting is that I would have had no issue whatsoever putting out an impression of being a BMW driver, if I could afford it. "
"flightnurse","March 2012"," You have never owned a Vette ?... I'm not too sure if GM will ever produce a excellent sport car, the vette is a blast to drive but own one for a few years, drive it and watch it fall apart. I loved my vette but it wasnt screwed together all that well. BTW, I had MY 2000. "
"plekto","March 2012"," Of course, the *old* GM was an entirely different story. Even the previous generation CTS was a joke compared to the present one. It's the first car that GM has ever made that the engine doesn't sound like it came out of a tractor.I've been not too impressed with Volvos as of late. They frankly remind me of fancy 90s era GM FWD sedans. Now, that said, when I had to help my parents decide between cars, it came down to a decision between a G37, a C350 Sport, and a CTS. The C350 was easily the most luxurious. Not that flashy Beverly Hills crud, but more like the old wealth you see in the upper end of London. Understated but obviously much better.Handling and driveability went to the G37. But it also felt plastic and ""thin"". Kind of like the same problem you get with the TSX. It's nice and all, but it doesn't have the same feel of say, an Audi or Porsche. You know that feeling. Leather alone doesn't make a luxury car. ""Leather plated"" comes to mind for many cars these days. Now, the Infiniti M, that's a whole other story. Check it out and then wonder why they didn't make the G feel more like a smaller M. To top it all off, the G37 looks like everyone else's jellybean. Is it an Infiniti or a Hyundai or... Who knows until you get within about 100 ft of it. The CTS was the best combination of the two, though. It's a usable car for daily driving and feels like it's worth the money inside and out. Bit of sport, bit of luxury, and exactly what a luxury sport sedan should be. Only the BMW felt similar to drive. But the BMW also has two major issues. One is the cost of repairs, and the other is that it's not a U.S. company. Now, this is a minor point, to be sure, but there is something to be said about driving a domestic car and not being part of the typical sheeple horde. Plus, nobody poor drives a new Cadillac. There is till some status involved with owning one, even if it is just a little bit. :P "
"graphicguy","March 2012"," pletko, flightnurse....you're both probably right. My experiences with Cadillac was during what one might consider their ""product malaise"" period. To be frank, the CTS coupe test drive was the one with the DI motor. While not the fastest, it certainly held its own. Plus, I thought the interior quality, fit/finish rivaled that of any Audi and my own 3 series. I might even say it was a bit better than either.There is still an air of luxury (and now add a healthy dose of ""sport"") when driving a CTS.The Cadillac dealership I visited wasn't the one I had so much trouble with previously, either. So, I think that's a positive. He tried his damnedest to make a deal for me, too. He knew of my previous travails. He ate into his holdback and offered me well over what my trade was worth. It just stuck in my head the previous experience.Too bad! The CTS (especially the coupe) is a good looking car, that drives well, and has bumped up the quality quite a bit.That said, I really like my 3. So, it will stay in my stable at least through the warranty period (which is an achievement for me :surprise: ). "
"graphicguy","March 2012"," mkahn....as always, only you know what you'll be happy with. Again, this was on an '11 CTS, but I know the dealer I visited, who's not part of a large conglomerate, with only one store, was willing to move units. I actually met the owner. He personally gave me the price (which was invoice, less rebates, less some of his holdback). All-in-all, he offered me a CTS coupe, totally loaded, for about $7K off MSRP and well under invoice.This was last summer, so I don't know if such a deal could be made today.Either way, they're nice cars. "
"sweendogy","March 2012"," Was told by a local dealer that the 2013 sedans (dk about coupes) will be automatic only. Don't know if this is fact but what he relayed to me when I inquired about ordering one. I've searched the web- only thing I've seen is they discontinued manuals on 535 x drives.If that's the case this leaves a select few with manual awd option, which would bum me out as a driving enthuiaists. "
"plekto","March 2012"," Yeah, nothing kills true sporting excitement like getting rid of a fine manual gearbox and putting in a box full of rubber bands and hydraulics. That's one thing Mercedes and Volvo have also done recently, and why I'm not putting them on my short list any more. "
"ivan_99","March 2012"," I loved the CTS, especially the cooled seats that seemed to function far better than other vehicles (TX hot...hate sweaty back...).My big problem with the CTS (a few years ago when I drove one) was the Nav interface. It seemed real low tech with low resolution pixelated graphics; reminded me of an 80's video game. Another issues was the slow shifting automatic...Seems like a silly thing to disqualify a contender but I couldn't look at that screen for 3-5 years.I'd put the interior design at #1 and materials #2 for a fully loaded CTS with 'sky' roof. One of the few vehicles I've been in where I said ""wow"". The 'low-end' CTS really did look like a low-end vehicle (drove one to try the manual).Another 'plus' is the exterior is unique (love it or hate it). "
"graphicguy","March 2012"," ivan...depends on how long ago you looked. The current CTS Nav is very clear, with very nice graphics. I didn't take a long enough test drive to really give the trans a work out. Seemed fine to me. But, who knows over the long haul.I've always felt that GM makes some of the best automatic transmissions in the world however.Not a big fan of Bose. But, the one in the CTS (surround system) was probably better than any factory stereo I've heard. And, I've heard a lot of good ones....the Pioneer in my former TL, the Harmon Kardon in my current 335i, and the Bang & Olufson I heard test driving an Audi S4. "
"rayainsw","March 2012"," I drove a 'Vette for 30,000 miles.I agree that it was a blast to drive.Mine did not 'fall apart'.- RayYMMV "
